,Synsets,domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,partrels_normalised,depthfromtopsynset_normalised_x,glosslength_normalised_x,All_CHILDES_mean_x,All_CHILDES_mean_log_x,CHILDES_sum_x,CHILDES_Sum_log_x,CHILDES_max_x,CHILDES_max_log_x,CHILDES_Rel_Mean,CHILDES_Rel_Sum,CHILDES_Rel_max,CHILDES_Rel_Mean_log,CHILDES_Rel_Sum_log,CHILDES_Rel_max_log,"CHILDES_per100,000",KBNC_mean_x,KBNC_mean_log_x,KBNC_Sum_x,KBNC_Sum_log_x,KBNC_max_x,KBNC_max_log_x,KBNC_Rel_Mean,KBNC_Rel_Sum,KBNC_Rel_max,KBNC_Rel_Mean_log,KBNC_Rel_Sum_log,KBNC_Rel_max_log,"KBNC_per100,000",CABNC_mean_x,CABNC_mean_log_x,CABNC_sum_x,CABNC_Sum_log_x,CABNC_max_x,CABNC_max_log_x,CABNC_Rel_Mean,CABNC_Rel_Sum,CABNC_Rel_max,CABNC_Rel_Mean_log,CABNC_Rel_Sum_log,CABNC_Rel_max_log,"CABNC_per100,000",BNC_mean_x,BNC_mean_log_x,BNC_sum_x,BNC_Sum_log_x,BNC_max_x,BNC_max_log_x,BNC_Rel_Mean,BNC_Rel_Sum,BNC_Rel_max,BNC_Rel_Mean_log,BNC_Rel_Sum_log,BNC_Rel_max_log,"BNC_per100,000",KBNC_appear
170,Synset('damson.n.01'),fruit,0,1,1,8,35,6,2,3,-17.33981582,1.3401360544217686,1.0012706480304956,0.5550635968443085,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1.8249723744806813e-06,1.8249723744806813e-06,1.8249723744806813e-06,-13.213945708315247,-13.213945708315247,-13.213945708315247,0.1824972374480681,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,19.0,2.9444389791664403,19.0,2.9444389791664403,19.0,2.9444389791664403,1.6967608032537086e-07,1.6967608032537086e-07,1.6967608032537086e-07,-15.589374627349478,-15.589374627349478,-15.589374627349478,0.016967608032537,1
171,Synset('date.n.08'),fruit,0,1,1,7,65,4,1,13,-9.465043549,1.3401360544217686,0.8761118170266836,1.0308323941394302,41.0,3.713572066704308,41.0,3.713572066704308,41.0,3.713572066704308,7.197791085693741e-06,7.197791085693741e-06,7.197791085693741e-06,-11.841736372666713,-11.841736372666713,-11.841736372666713,0.7197791085693741,23.0,3.1354942159291497,23.0,3.1354942159291497,23.0,3.1354942159291497,2.098718230652784e-05,2.098718230652784e-05,2.098718230652784e-05,-10.771598672946045,-10.771598672946045,-10.771598672946045,2.0987182306527834,117.0,4.762173934797756,117.0,4.762173934797756,117.0,4.762173934797756,4.8510439280685545e-05,4.8510439280685545e-05,4.8510439280685545e-05,-9.933731540281531,-9.933731540281531,-9.933731540281531,4.851043928068555,11658.0,9.363747918605496,11658.0,9.363747918605496,11658.0,9.363747918605496,0.0001041096707596,0.0001041096707596,0.0001041096707596,-9.170065687910425,-9.170065687910425,-9.170065687910425,10.41096707596407,1
172,Synset('delicious.n.01'),fruit,2,1,0,9,30,9,1,3,-14.59060663,0.0,1.1264294790343077,0.4757687972951215,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1.8249723744806813e-06,1.8249723744806813e-06,1.8249723744806813e-06,-13.213945708315247,-13.213945708315247,-13.213945708315247,0.1824972374480681,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,1.658476556604634e-06,1.658476556604634e-06,1.658476556604634e-06,-13.3096111139594,-13.3096111139594,-13.3096111139594,0.1658476556604634,72.0,4.276666119016055,72.0,4.276666119016055,72.0,4.276666119016055,6.429830412329843e-07,6.429830412329843e-07,6.429830412329843e-07,-14.257147487499862,-14.257147487499862,-14.257147487499862,0.0642983041232984,1
173,Synset('dewberry.n.02'),fruit,0,1,2,8,67,8,1,2,-17.24391547,2.6802721088435373,1.0012706480304956,1.0625503139591048,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
174,Synset('dried_fruit.n.01'),fruit,6,1,0,7,25,11,1,1,-15.21127001,0.0,0.8761118170266836,0.3964739977459346,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
175,Synset('durian.n.02'),fruit,0,1,1,7,122,6,1,2,-16.17148683,1.3401360544217686,0.8761118170266836,1.934793109000161,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,8.930320017124781e-08,8.930320017124781e-08,8.930320017124781e-08,-16.231228513521874,-16.231228513521874,-16.231228513521874,0.0089303200171247,0
176,Synset('eating_apple.n.01'),fruit,19,1,0,8,54,12,2,1,-18.59932099,0.0,1.0012706480304956,0.8563838351312189,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
177,Synset('edible_fruit.n.01'),fruit,196,2,1,6,74,12,1,1,-17.08169057,1.3401360544217686,0.7509529860228716,1.1735630333279663,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
178,Synset('emperor.n.02'),fruit,0,1,0,9,29,7,1,4,-11.19968283,0.0,1.1264294790343077,0.4599098373852842,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,684.0,6.52795791762255,684.0,6.52795791762255,684.0,6.52795791762255,6.108338891713351e-06,6.108338891713351e-06,6.108338891713351e-06,-12.005855688893368,-12.005855688893368,-12.005855688893368,0.6108338891713351,0
179,Synset('empire.n.05'),fruit,0,1,0,9,94,6,1,5,-10.56605705,0.0,1.1264294790343077,1.4907422315247143,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1.0,0.0,1.0,0.0,1.0,0.0,9.124861872403406e-07,9.124861872403406e-07,9.124861872403406e-07,-13.907092888875194,-13.907092888875194,-13.907092888875194,0.091248618724034,20.0,2.995732273553991,20.0,2.995732273553991,20.0,2.995732273553991,8.29238278302317e-06,8.29238278302317e-06,8.29238278302317e-06,-11.7001732015253,-11.7001732015253,-11.7001732015253,0.8292382783023171,1958.0,7.579678823090456,1958.0,7.579678823090456,1958.0,7.579678823090456,1.7485566593530322e-05,1.7485566593530322e-05,1.7485566593530322e-05,-10.954134783425465,-10.954134783425465,-10.954134783425465,1.7485566593530322,1
180,Synset('feijoa.n.02'),fruit,0,1,1,7,93,6,2,2,-19.50519771,1.3401360544217686,0.8761118170266836,1.474883271614877,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
181,Synset('fig.n.04'),fruit,0,1,1,7,93,3,1,4,-11.72639269,1.3401360544217686,0.8761118170266836,1.474883271614877,1.0,0.0,1.0,0.0,1.0,0.0,1.7555588013887174e-07,1.7555588013887174e-07,1.7555588013887174e-07,-15.55530843937102,-15.55530843937102,-15.55530843937102,0.0175555880138871,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,2.0730956957557925e-06,2.0730956957557925e-06,2.0730956957557925e-06,-13.08646756264519,-13.08646756264519,-13.08646756264519,0.2073095695755792,395.0,5.978885764901122,395.0,5.978885764901122,395.0,5.978885764901122,3.5274764067642887e-06,3.5274764067642887e-06,3.5274764067642887e-06,-12.554927841614797,-12.554927841614797,-12.554927841614797,0.3527476406764289,0
182,Synset('flame_tokay.n.01'),fruit,0,1,0,10,24,11,1,1,-23.02585093,0.0,1.2515883100381195,0.3806150378360972,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
183,Synset('fox_grape.n.02'),fruit,2,1,1,9,133,9,1,2,-19.0965936,1.3401360544217686,1.1264294790343077,2.109241668008372,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
184,Synset('freestone.n.01'),fruit,0,1,0,7,63,9,1,1,-15.39675721,0.0,0.8761118170266836,0.9991144743197552,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,4.465160008562392e-08,4.465160008562392e-08,4.465160008562392e-08,-16.924375694081817,-16.924375694081817,-16.924375694081817,0.0044651600085623,0
185,Synset('genip.n.02'),fruit,0,1,1,7,107,5,2,2,-20.37242935,1.3401360544217686,0.8761118170266836,1.6969087103526004,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
186,Synset('genipap.n.01'),fruit,0,1,1,7,57,7,2,2,-21.25250498,1.3401360544217686,0.8761118170266836,0.903960714860731,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
187,Synset('golden_delicious.n.01'),fruit,0,1,0,10,37,16,2,1,-17.96333216,0.0,1.2515883100381195,0.5867815166639833,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
188,Synset('gooseberry.n.02'),fruit,0,1,1,9,53,10,1,2,-14.813054,1.3401360544217686,1.1264294790343077,0.8405248752213814,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,5.266676404166152e-07,5.266676404166152e-07,5.266676404166152e-07,-14.45669615070291,-14.45669615070291,-14.45669615070291,0.0526667640416615,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1.0,0.0,1.0,0.0,1.0,0.0,4.146191391511585e-07,4.146191391511585e-07,4.146191391511585e-07,-14.69590547507929,-14.69590547507929,-14.69590547507929,0.0414619139151158,49.0,3.8918202981106265,49.0,3.8918202981106265,49.0,3.8918202981106265,4.375856808391143e-07,4.375856808391143e-07,4.375856808391143e-07,-14.641993308405292,-14.641993308405292,-14.641993308405292,0.0437585680839114,0
189,Synset('granadilla.n.04'),fruit,0,1,2,8,80,10,1,4,-18.14372875,2.6802721088435373,1.0012706480304956,1.268716792786991,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
