,index,TotalCounts
7266,spit,51.0
7267,eighteenth,3.0
7268,sock,342.0
7269,luggage,13.0
7270,arrived,38.0
7271,Jungle_Jim's,1.0
7272,queen,73.0
7273,attract,1.0
7274,clinging,2.0
7275,psychology,1.0
7276,lawyer,4.0
7277,fogeys,1.0
7278,Switzerland,2.0
7279,Andrew's,5.0
7280,schools,8.0
7281,Hillview,3.0
7282,Newglen,8.0
7283,Newglen's,2.0
7284,Middleton,3.0
7285,Edmund_Close,1.0
7286,Ann_Stevenson,2.0
7287,Primrose_Heights,1.0
7288,Brookvale_Primary,1.0
7289,blethering,1.0
7290,Dada,195.0
7291,stung,4.0
7292,wasp,15.0
7293,gaw,3.0
7294,ga,40.0
7295,poinged,1.0
7296,Ready_Brek,1.0
7297,Ready,1.0
7298,Brek,1.0
7299,I's,17.0
7300,pepperoni,4.0
7301,Hannah's,16.0
7302,goodbye,71.0
7303,fibs,1.0
7304,screwed,6.0
7305,Mickey_Mouse,57.0
7306,Donald_Duck,13.0
7307,Goofy,17.0
7308,trailor,5.0
7309,Hannah,199.0
7310,bannister,3.0
7311,Ribena,107.0
7312,Portstewart's,1.0
7313,playroom's,1.0
7314,Hungry_Horaces,1.0
7315,food's,10.0
7316,stroked,2.0
7317,Robin_Hood,9.0
7318,heads,85.0
7319,Gabrielle's,1.0
7320,bumps,25.0
7321,bookcase,15.0
7322,castles,27.0
7323,daddys,9.0
7324,Action_Mans,1.0
7325,multiplied,1.0
7326,example,3.0
7327,sum,3.0
7328,sums,17.0
7329,moves,33.0
7330,fours,6.0
7331,Phoenix_And_The_Carpet,1.0
7332,glove,35.0
7333,dot,51.0
7334,steals,1.0
7335,Clara's,3.0
7336,Robbie's,3.0
7337,Johnathan's,2.0
7338,snowed,9.0
7339,tiled,2.0
7340,something's,40.0
7341,cant,26.0
7342,chatter,11.0
7343,ashtray,1.0
7344,astray,3.0
7345,Katrina,17.0
7346,accumulated,1.0
7347,spout,45.0
7348,pipe,66.0
7349,sang,24.0
7350,master,34.0
7351,mending,70.0
7352,brr,51.0
7353,tickle,934.0
7354,Like,2.0
7355,personal,4.0
7356,touching,36.0
7357,knobs,4.0
7358,job's,1.0
7359,Sile,5.0
7360,futtery,1.0
7361,injectiony,1.0
7362,Jims,3.0
7363,Locke,1.0
7364,Johnny's,3.0
7365,screw,64.0
7366,difficulties,3.0
7367,difficulty,9.0
7368,halloween,4.0
7369,follows,24.0
7370,futters,1.0
7371,basis,4.0
7372,Sile's,1.0
7373,shares,5.0
7374,bruise,29.0
7375,Katrina's,2.0
7376,Santa_Clause,2.0
7377,dig,77.0
7378,Fireman_Sam's,17.0
7379,Sam's,7.0
7380,Judy,52.0
7381,attacking,24.0
7382,stocking,42.0
7383,Megablocks,1.0
7384,muddy,62.0
7385,zoom,24.0
7386,waked,4.0
7387,mittens,31.0
7388,insects,8.0
7389,beetles,11.0
7390,ladybirds,25.0
7391,wallet,8.0
7392,ladders,69.0
7393,tadpoles,70.0
7394,frogs,110.0
7395,zoo's,3.0
7396,Cocoa_Pops,4.0
7397,selfish,11.0
7398,Aadm,1.0
7399,bam,35.0
7400,Annie,178.0
7401,Jimmy,4.0
7402,puncture,8.0
7403,storybook,3.0
7404,Aladdin,6.0
7405,teaches,6.0
7406,mild,4.0
7407,domesticated,1.0
7408,ruin,16.0
7409,relatively,2.0
7410,Missus_Moore,3.0
7411,noisiest,3.0
7412,catchment,2.0
7413,Fortwilliam,2.0
7414,parish,2.0
7415,Derby,3.0
7416,Cave_Hill_Road,1.0
7417,Hollywell,1.0
7418,Del_Boy,2.0
7419,chomp,8.0
7420,kennels,1.0
7421,shaved,2.0
7422,fireplaces,2.0
7423,marble,39.0
7424,Kelsey,4.0
7425,Elsie,12.0
7426,Chelsea,19.0
7427,Jenny,62.0
7428,Susie,11.0
7429,roundabouts,6.0
7430,Susie's,4.0
7431,Chelsea's,5.0
7432,Fruit_Pastille,1.0
7433,dinosaur's,12.0
7434,scrapyard,6.0
7435,Mogli,3.0
7436,necessities,1.0
7437,King_Louie,2.0
7438,da,83.0
7439,swingers,2.0
7440,Balou,4.0
7441,rugs,1.0
7442,claiming,2.0
7443,grrr,223.0
7444,vroom,291.0
7445,rarr,4.0
7446,bonnet,32.0
7447,amuse,2.0
7448,dismantling,3.0
7449,lethal,2.0
7450,wailed,3.0
7451,kiddies,1.0
7452,slack,2.0
7453,orders,5.0
7454,canceling,2.0
7455,unaided,1.0
7456,Danielle,1.0
7457,startling,2.0
7458,Molly,92.0
7459,needful,1.0
7460,Parliament,1.0
7461,Karaoke,1.0
7462,favorites,20.0
7463,minded,3.0
7464,sensitive,5.0
7465,mischievous,8.0
7466,hurtful,2.0
7467,bullying,1.0
7468,disrupting,1.0
7469,enjoys,4.0
7470,benefit,4.0
7471,mountain,62.0
7472,accepted,2.0
7473,reports,1.0
7474,confirmation,1.0
7475,matched,7.0
7476,wobbled,3.0
7477,Thomas_The_Tank_Engine,3.0
7478,Carnlough,1.0
7479,shovel,8.0
7480,marked,3.0
7481,shovels,2.0
7482,crept,1.0
7483,everywhere's,1.0
7484,furthest,1.0
7485,Man_Village,1.0
7486,babes,27.0
7487,Noel's_House_Party,1.0
7488,Emmerdale_Farm,1.0
7489,missus,5.0
7490,Gordon,868.0
7491,trainman,1.0
7492,choo_choos,8.0
7493,tucked,20.0
7494,Jungle_Book's,1.0
7495,Jungle_Cub,1.0
7496,crispy,4.0
7497,Milky_Way_Crispy_Rolls,1.0
7498,syndrome,1.0
7499,Goodness,2.0
7500,Pedigree_Chum,2.0
7501,suntanned,1.0
7502,tightens,2.0
7503,nut,119.0
7504,tightened,4.0
7505,tighten,28.0
7506,tightening,5.0
7507,Judes,1.0
7508,level,28.0
7509,spirit,4.0
7510,Dean,1.0
7511,loosening,1.0
7512,Mister_Blair,3.0
7513,whoop,11.0
7514,Big_Builder,1.0
7515,dumper's,1.0
7516,taxis,4.0
7517,Coca_Cola,6.0
7518,perky,1.0
7519,cracker,14.0
7520,Spice_Girls,24.0
7521,dude,4.0
7522,partying,1.0
7523,rest's,2.0
7524,steering,105.0
7525,swimmers,17.0
7526,Ballysillan,2.0
7527,forwards,67.0
7528,Teven,1.0
7529,Miss_Farmer,3.0
7530,Miss,38.0
7531,schoolbag,3.0
7532,Masked_Rider,8.0
7533,Mask,3.0
7534,Rider,8.0
7535,sharpener,21.0
7536,ruler,10.0
7537,darts,1.0
7538,Toby,267.0
7539,Thomas',8.0
7540,Starwars,7.0
7541,Toby_The_Tank_Engine,1.0
7542,Tank,86.0
7543,Engine,2.0
7544,Toby's,32.0
7545,champion,3.0
7546,crossing,44.0
7547,wowie,18.0
7548,chewing,74.0
7549,charges,1.0
7550,Jennifer,53.0
7551,Jennifers,3.0
7552,Spicey,21.0
7553,Spicey's,4.0
7554,ropes,7.0
7555,thump,9.0
7556,Jennifer's,6.0
7557,Jellies,2.0
7558,lup,1.0
7559,metal,16.0
7560,yupadup,1.0
7561,occurrence,1.0
7562,tattoo,5.0
7563,tattoos,2.0
7564,todey,1.0
7565,mains,1.0
7566,rechargeables,2.0
7567,Rosemary_Gardens,1.0
7568,Balysillan_Leisure_Centre,1.0
7569,Cabletel,1.0
7570,Cath,29.0
7571,polish,24.0
7572,Crazy_Prices,1.0
7573,Avon,1.0
7574,Crazies,1.0
7575,spied,2.0
7576,makeups,1.0
7577,Kimberley,4.0
7578,comparison,1.0
7579,Ian,35.0
7580,spends,5.0
7581,dollie,17.0
7582,Mike,129.0
7583,Ian's,8.0
7584,grandchild,1.0
7585,crackers,28.0
7586,sicky,4.0
7587,lousy,1.0
7588,work's,1.0
7589,soaps,1.0
7590,scooter,10.0
7591,hive,6.0
7592,feets,21.0
7593,Amber,9.0
7594,tricky,81.0
7595,sorter,4.0
7596,ABC,2.0
7597,taps,17.0
7598,dribbled,9.0
7599,tossed,2.0
7600,penny,115.0
7601,continued,2.0
7602,rattly,5.0
7603,adaptable,2.0
7604,fuss,37.0
7605,clapped,1.0
7606,Mike's,10.0
7607,Glenda,1.0
7608,destructive,15.0
7609,messes,3.0
7610,mucking,9.0
7611,mic,2.0
7612,fantasy,3.0
7613,worlds,3.0
7614,Mich,7.0
7615,monday,6.0
7616,Nicola,142.0
7617,burns,8.0
7618,secret's,1.0
7619,tic,3.0
7620,steeping,2.0
7621,soapy,13.0
7622,decent,10.0
7623,tens,3.0
7624,fives,2.0
7625,fluff,56.0
7626,bickies,12.0
7627,leisurely,1.0
7628,coving,5.0
7629,arch,29.0
7630,arched,6.0
7631,greed,1.0
7632,patiently,1.0
7633,brooch,3.0
7634,Sindy,48.0
7635,Nicola's,35.0
7636,foreign,2.0
7637,Gran_Canaria,2.0
7638,dangly,1.0
7639,madams,1.0
7640,clearly,3.0
7641,rickety,1.0
7642,postman,164.0
7643,policemen,19.0
7644,suggestions,1.0
7645,mechanic,7.0
7646,cafe,72.0
7647,barber's,3.0
7648,rush,29.0
7649,spills,5.0
7650,flow,5.0
7651,moos,3.0
7652,thing's,12.0
7653,dingalingalingalingalingaling,1.0
7654,Mic,1.0
7655,Debby,3.0
7656,counters,9.0
7657,coldy,5.0
7658,Sport_Babe,1.0
7659,waves,43.0
7660,some's,2.0
7661,regularly,4.0
7662,Tullyglass,1.0
7663,carriages,42.0
7664,taperecorder,37.0
7665,plasterer,2.0
7666,cracking,7.0
7667,Glenford,8.0
7668,Thomas_Kelly,1.0
7669,Boucher,1.0
7670,Mike'll,1.0
7671,ceiling,61.0
7672,greeny,2.0
7673,goldy,5.0
7674,lamps,2.0
7675,owe,5.0
7676,mahogany,1.0
7677,troll,2.0
7678,Carrickfergus,1.0
7679,decides,1.0
7680,suspension,1.0
7681,sci-fi,1.0
7682,magnet,33.0
7683,attaches,3.0
7684,playgroups,2.0
7685,blokes,3.0
7686,Asthma,1.0
7687,permanent,3.0
7688,renting,2.0
7689,registering,1.0
7690,forms,3.0
7691,worker,1.0
7692,clogged,1.0
7693,applications,2.0
7694,informed,1.0
7695,Cumberland,2.0
7696,Randalton,1.0
7697,Brookview,1.0
7698,beanstalk,10.0
7699,fe_fi_fo_fum,3.0
7700,Jack_And_The_Beanstalk,2.0
7701,giant's,7.0
7702,harp,1.0
7703,expression,12.0
7704,Becky's,22.0
7705,Becky,1241.0
7706,bungalow,5.0
7707,carpeted,1.0
7708,princess,101.0
7709,perfume,13.0
7710,Polly_Pocket,67.0
7711,by_the_way,1.0
7712,disaster,34.0
7713,traipsed,1.0
7714,treadmill,2.0
7715,comb,119.0
7716,shit,5.0
7717,wired,3.0
7718,Dundee,5.0
7719,Stranraer,2.0
7720,Edinburgh,22.0
7721,north,4.0
7722,woolies,1.0
7723,frozen,11.0
7724,sunning,1.0
7725,gear,13.0
7726,Playdays',1.0
7727,milkman,197.0
7728,remembering,9.0
7729,blank,8.0
7730,scraps,2.0
7731,frills,5.0
7732,Mums_And_Toddlers,4.0
7733,dozy,4.0
7734,bothering,11.0
7735,wee_wee's,2.0
7736,remind,17.0
7737,yonks,1.0
7738,attitude's,1.0
7739,straighter,11.0
7740,pooey,12.0
7741,yucky,75.0
7742,attempt,5.0
7743,person's,11.0
7744,Hermit,8.0
7745,negatives,3.0
7746,terms,2.0
7747,rustly,1.0
7748,Mandy's,5.0
7749,Susan's,4.0
7750,Nicole,2020.0
7751,variation,1.0
7752,bribery,5.0
7753,construct,1.0
7754,allows,2.0
7755,sheep's,25.0
7756,gardens,5.0
7757,shrubs,5.0
7758,Surrey,1.0
7759,basing,1.0
7760,geared,4.0
7761,World_War_Three,1.0
7762,hippo,438.0
7763,opposites,1.0
7764,extrovert,1.0
7765,dumb,9.0
7766,surprises,3.0
7767,nonstop,2.0
7768,Nicolas,6.0
7769,Ben's,36.0
7770,sorting,31.0
7771,Cathy'll,2.0
7772,stenciling,2.0
7773,brighten,1.0
7774,yapper,1.0
7775,copes,1.0
7776,established,4.0
7777,behavior,13.0
7778,pee_pee's,2.0
7779,adamant,1.0
7780,diamond,31.0
7781,dingo,2.0
7782,teddybear,313.0
7783,prayers,15.0
7784,fopfepfog,1.0
7785,hoooo,2.0
7786,Sonny,3.0
7787,broccoli,79.0
7788,Sonny's,2.0
7789,beeper,1.0
7790,comfy,111.0
7791,dollie's,4.0
7792,crashing,102.0
7793,driveway,1.0
7794,allowing,1.0
7795,snoring,21.0
7796,snore,14.0
7797,fluffsie,1.0
7798,Nic,6.0
7799,Nico,1.0
7800,Nicki,17.0
7801,Deedee's,1.0
7802,microphones,2.0
7803,Top_Of_The_Pops,1.0
7804,password,2.0
7805,wolves,9.0
7806,video's,3.0
7807,Alice_In_Wonderland,1.0
7808,Mary_Poppins,5.0
7809,supercalifragilisticexpialidocious,2.0
7810,babe,23.0
7811,sip,15.0
7812,straws,11.0
7813,sipping,2.0
7814,fefihohoha,1.0
7815,irregular,1.0
7816,warned,11.0
7817,narrow,14.0
7818,puckered,1.0
7819,metre,6.0
7820,recommended,1.0
7821,swags,1.0
7822,clackers,2.0
7823,Stena,1.0
7824,exciting,113.0
7825,bugging,4.0
7826,cracks,5.0
7827,regret,1.0
7828,stubborn,7.0
7829,hinted,1.0
7830,Usborne,1.0
7831,baffled,1.0
7832,handlebars,3.0
7833,Humpty,67.0
7834,other's,7.0
7835,Granda'll,1.0
7836,Betty,3.0
7837,Tayside,2.0
7838,river,104.0
7839,parks,6.0
7840,towns,3.0
7841,villages,1.0
7842,Scotland's,1.0
7843,tunes,9.0
7844,seesaw,262.0
7845,chimes,2.0
7846,chime,5.0
7847,sail,21.0
7848,carting,2.0
7849,menu,1.0
7850,pubs,10.0
7851,country's,1.0
7852,encourages,1.0
7853,menus,1.0
7854,mini,45.0
7855,scrambled,35.0
7856,starters,2.0
7857,donuts,2.0
7858,nuggets,7.0
7859,raincoats,1.0
7860,Alan's,6.0
7861,pouring,39.0
7862,blobby,6.0
7863,flash,17.0
7864,these'll,2.0
7865,Picture_Word_Lotto,1.0
7866,hurried,1.0
7867,rainbow,119.0
7868,Julie's,7.0
7869,fingernails,11.0
7870,swims,15.0
7871,crunchy,8.0
7872,beetle,39.0
7873,rabbits,125.0
7874,denim,4.0
7875,pinafore,5.0
7876,tshirts,8.0
7877,Polypockets,1.0
7878,Flower_Fairies,1.0
7879,notebook,5.0
7880,stethoscope,26.0
7881,reflexes,4.0
7882,goldfish,31.0
7883,Patricia,4.0
7884,collected,12.0
7885,movement,2.0
7886,jittery,1.0
7887,movements,2.0
7888,fluttery,1.0
7889,bound,13.0
7890,tested,2.0
7891,stretched,116.0
7892,lazed,2.0
7893,sludgy,1.0
7894,slime,4.0
7895,P_Three,3.0
7896,attitude,4.0
7897,It,3.0
7898,wriggling,30.0
7899,loopy,2.0
7900,touched,31.0
7901,hi-fi,1.0
7902,walky,8.0
7903,realizing,1.0
7904,husbands,2.0
7905,poking,31.0
7906,mobile,69.0
7907,louder,38.0
7908,each_other's,1.0
7909,Alan,40.0
7910,arguing,7.0
7911,obvious,5.0
7912,formed,1.0
7913,cord's,2.0
7914,challenge,3.0
7915,necessarily,4.0
7916,foremost,1.0
7917,Glen,13.0
7918,Jonathan,49.0
7919,Rhys,5.0
7920,Jonathans,1.0
7921,Peters,2.0
7922,Glen's,1.0
7923,shove,20.0
7924,Darren,6.0
7925,baby'll,7.0
7926,rafters,1.0
7927,wards,1.0
7928,Cath's,3.0
7929,Czechoslovakia,1.0
7930,Czech,1.0
7931,Republic,1.0
7932,rained,19.0
7933,examined,3.0
7934,fan,18.0
7935,weather'll,1.0
7936,forecast,2.0
7937,figures,11.0
7938,fangled,2.0
7939,somebody'd,1.0
7940,Polly_Pocket's,4.0
7941,hero,1.0
7942,gap,55.0
7943,babiness,1.0
7944,conked,2.0
7945,conks,3.0
7946,wakens,5.0
7947,fidgety,3.0
7948,pacify,2.0
7949,Moo,1.0
7950,flood,4.0
7951,progressed,1.0
7952,pranced,1.0
7953,bending,24.0
7954,leaning,22.0
7955,biz,1.0
7956,whipped,1.0
7957,drip,32.0
7958,dilated,1.0
7959,Lord,2.0
7960,mega,4.0
7961,Ann,9.0
7962,definite,3.0
7963,Ford,2.0
7964,scares,3.0
7965,Evan,33.0
7966,asks,12.0
7967,settling,1.0
7968,stirs,1.0
7969,fireworks,27.0
7970,Sparklers,2.0
7971,hairdryer's,1.0
7972,Mum_And_Toddlers,4.0
7973,lick,167.0
7974,everytime,25.0
7975,smit,1.0
7976,kissed,28.0
7977,cuddled,3.0
7978,hugging,155.0
7979,relate,1.0
7980,hugged,6.0
7981,swab,1.0
7982,closes,7.0
7983,twitching,1.0
7984,daylights,1.0
7985,hunting,3.0
7986,blanket,206.0
7987,grip,7.0
7988,impatient,8.0
7989,passes,7.0
7990,privileged,3.0
7991,cracked,10.0
7992,gurn,1.0
7993,carrycot,8.0
7994,Spice_Girl,5.0
7995,ounce,1.0
7996,wanders,1.0
7997,sleep's,1.0
7998,grumbling,1.0
7999,necks,11.0
8000,peaceful,6.0
8001,peasy,2.0
8002,tuck,96.0
8003,parting,2.0
8004,bunk,35.0
8005,scrunchie,3.0
8006,rulers,1.0
8007,bracelets,11.0
8008,strings,12.0
8009,Evans,2.0
8010,varnish,10.0
8011,hankie,22.0
8012,earring,17.0
8013,string,89.0
8014,brollies,2.0
8015,Don,2.0
8016,whats,109.0
8017,claps,9.0
8018,rollerskates,7.0
8019,Winnie_The_Pooh,17.0
8020,faries,2.0
8021,Amy's,791.0
8022,bunkbeds,13.0
8023,Angelica,7.0
8024,dodo,24.0
8025,doed,5.0
8026,bo,12.0
8027,mannered,5.0
8028,Jack_In_The_Box,5.0
8029,snowing,90.0
8030,meow,115.0
8031,ruff,6.0
8032,woo,162.0
8033,burps,9.0
8034,VG,1.0
8035,pancakes,23.0
8036,disgrace,2.0
8037,exams,3.0
8038,Maths,1.0
8039,flustered,1.0
8040,MacDonalds,50.0
8041,Mister_Evan,1.0
8042,Aaran,2.0
8043,smasher,1.0
8044,death,10.0
8045,smothered,1.0
8046,Milky,1.0
8047,Sleeping_Beauty,28.0
8048,Ken,23.0
8049,medical,2.0
8050,calculator,18.0
8051,chugging,4.0
8052,cares,7.0
8053,magicked,1.0
8054,satisfy,2.0
8055,Mossley,4.0
8056,Alan'll,2.0
8057,fishie,76.0
8058,disco,7.0
8059,Djing,1.0
8060,Ballyhenry,1.0
8061,prefers,3.0
8062,clipclops,1.0
8063,Evan's,6.0
8064,veil,1.0
8065,actions,6.0
8066,marrying,3.0
8067,William,74.0
8068,William's,4.0
8069,wander,6.0
8070,dozes,1.0
8071,bash,284.0
8072,racket,17.0
8073,feeder,1.0
8074,bashing,49.0
8075,musical,14.0
8076,gurned,8.0
8077,dozier,1.0
8078,satisfied,8.0
8079,winded,3.0
8080,Gran_Canary,1.0
8081,delayed,3.0
8082,entertainment,2.0
8083,glow,2.0
8084,factor,1.0
8085,sunhat,5.0
8086,unsettled,2.0
8087,Mile,1.0
8088,something'll,1.0
8089,stag,1.0
8090,Campbelltown_Inn,1.0
8091,tupperware,2.0
8092,blathering,2.0
8093,Lucy,195.0
8094,tictac,1.0
8095,dollies',3.0
8096,wand,22.0
8097,prince,84.0
8098,godmother,8.0
8099,Cinderella's,4.0
8100,danced,5.0
8101,diddle,17.0
8102,Snow_White_And_The_Seven_Dwarfs,1.0
8103,rocket,55.0
8104,lorries,9.0
8105,hopscotch,2.0
8106,blondie,2.0
8107,messed,10.0
8108,spotlessly,1.0
8109,announces,1.0
8110,fulltime,2.0
8111,raring,1.0
8112,occupy,1.0
8113,Glenford_Primary,2.0
8114,Glenford_Primary_School,1.0
8115,Kate,37.0
8116,Beechgrove's,1.0
8117,Brookvale's,1.0
8118,convinced,8.0
8119,Belinda_Robinson,1.0
8120,Castle_Road,1.0
8121,Brookvale_Road,2.0
8122,Brookvale_Primary_School,1.0
8123,Ballyrobert_Primary_School,1.0
8124,bridesmaid,3.0
8125,sleeve,64.0
8126,blusher,6.0
8127,flipflops,6.0
8128,Cheeky,4.0
8129,Spice,3.0
8130,Geri,1.0
8131,Posh_Spice,3.0
8132,Desi,2.0
8133,Piggles,2.0
8134,unfit,1.0
8135,indoors,32.0
8136,billions,1.0
8137,skirts,5.0
8138,Woody's,4.0
8139,snapped,33.0
8140,Kim,2.0
8141,Christine,83.0
8142,handbags,2.0
8143,Shelly,12.0
8144,Beccy's,1.0
8145,turtle,150.0
8146,turtles,12.0
8147,hamsters,4.0
8148,leaved,5.0
8149,lobster,26.0
8150,jellyfish,4.0
8151,hanged,1.0
8152,Teddy's,7.0
8153,lotto,10.0
8154,snail,104.0
8155,cloud,51.0
8156,snails,18.0
8157,jammy,10.0
8158,giggles,5.0
8159,bruisers,1.0
8160,picky,1.0
8161,snackers,1.0
8162,whoppers,1.0
8163,encouraged,1.0
8164,consider,1.0
8165,broody,1.0
8166,newly,1.0
8167,mucked,4.0
8168,parcel,61.0
8169,girly,5.0
8170,Lough_Shore,16.0
8171,pal,4.0
8172,garden's,3.0
8173,weeding,1.0
8174,borders,2.0
8175,Breakaway_Direct,2.0
8176,Malone_Exchange,2.0
8177,directory,1.0
8178,Jamie,31.0
8179,dadadadada,12.0
8180,mamamamama,4.0
8181,babababa,15.0
8182,babababababa,9.0
8183,N,4.0
8184,M,5.0
8185,half's,1.0
8186,crawl,87.0
8187,lamp,33.0
8188,fire's,15.0
8189,swimmed,1.0
8190,swam,6.0
8191,opener,8.0
8192,Port_Aventura,1.0
8193,Disney_World,1.0
8194,countries,2.0
8195,Mexico,1.0
8196,Polynesian,1.0
8197,Far_West,1.0
8198,Mediterranean,2.0
8199,themes,1.0
8200,chosen,14.0
8201,kids',3.0
8202,Bernie,7.0
8203,bark,23.0
8204,active,1.0
8205,suitcases,6.0
8206,Miss_McBride,2.0
8207,helper,5.0
8208,Miss_Irwin,2.0
8209,tills,1.0
8210,sands,1.0
8211,crusty,4.0
8212,story's,11.0
8213,Little_Red_Riding,1.0
8214,Hood,3.0
8215,smiled,8.0
8216,Red,3.0
8217,Riding,2.0
8218,bush,48.0
8219,licked,19.0
8220,chopped,21.0
8221,chop,101.0
8222,Nelligan's,6.0
8223,Nelligan,13.0
8224,geese,76.0
8225,honk,24.0
8226,gulped,1.0
8227,gasped,2.0
8228,rose,19.0
8229,trotters,6.0
8230,splashed,24.0
8231,pig's,50.0
8232,thinked,1.0
8233,welly,65.0
8234,princess's,2.0
8235,beady,7.0
8236,marries,2.0
8237,choker,3.0
8238,discos,2.0
8239,Hallowe'en,2.0
8240,Cindys,1.0
8241,blackberries,97.0
8242,covering,12.0
8243,Rugrats,4.0
8244,Sporty,6.0
8245,Ginger,6.0
8246,Cheeky_Spice,4.0
8247,Sporty_Spice,2.0
8248,Victoria,5.0
8249,breakable,5.0
8250,Lough_Shore's,1.0
8251,bear's,62.0
8252,bag's,4.0
8253,towering,1.0
8254,P_Ones,1.0
8255,youngster,1.0
8256,copies,3.0
8257,signposts,1.0
8258,demanding,6.0
8259,hairband,32.0
8260,clicked,26.0
8261,sigh,8.0
8262,spank,4.0
8263,explore,6.0
8264,irons,3.0
8265,plugs,8.0
8266,Sesame_Street,20.0
8267,posh,26.0
8268,school'll,1.0
8269,B,3.0
8270,R,5.0
8271,E,4.0
8272,D,2.0
8273,Miss_Monroe,1.0
8274,blancmanges,1.0
8275,requests,3.0
8276,loss,4.0
8277,Nash_Bridges,1.0
8278,key's,5.0
8279,lot's,6.0
8280,Catherines,1.0
8281,Michelle_Peters,2.0
8282,spice,2.0
8283,zips,3.0
8284,here'll,1.0
8285,skins,3.0
8286,dots,46.0
8287,triangles,27.0
8288,lightning,7.0
8289,Posh,1.0
8290,Spider,3.0
8291,hedgehog,80.0
8292,hunt,15.0
8293,hedgehogs,14.0
8294,peeking,16.0
8295,spider's,13.0
8296,spying,2.0
8297,puzzled,1.0
8298,Gran,6.0
8299,stamped,4.0
8300,tortoise,135.0
8301,puppet,49.0
8302,nightie,12.0
8303,knee's,5.0
8304,stimulus,1.0
8305,verb,1.0
8306,rare,4.0
8307,gallivanting,2.0
8308,spoken,8.0
8309,troubles,4.0
8310,autistic,3.0
8311,attending,1.0
8312,psychologist,1.0
8313,erratic,1.0
8314,Martin's,12.0
8315,brainy,2.0
8316,engineer,5.0
8317,brains,4.0
8318,p_cs,1.0
8319,tractosaurus,1.0
8320,Rathmount,1.0
8321,connections,1.0
8322,property,5.0
8323,Dundonald,2.0
8324,Bangor's,1.0
8325,seafront,2.0
8326,plumber,5.0
8327,travel,10.0
8328,retiring,1.0
8329,flats,3.0
8330,Tollymount,2.0
8331,Summerhill,4.0
8332,option,2.0
8333,King's,12.0
8334,pathetic,8.0
8335,volunteers,1.0
8336,Claire_Smith,1.0
8337,Leanne,5.0
8338,wintertime,6.0
8339,ads,1.0
8340,Children_In_Need,2.0
8341,Houseparty,1.0
8342,Blobby's,1.0
8343,Bubbles,1.0
8344,Tweety_Bird,2.0
8345,gigantic,3.0
8346,Ernie,7.0
8347,Big_Bird,8.0
8348,Big_Bird's,1.0
8349,Snuffleupagus,1.0
8350,hickory_dickory_dock,14.0
8351,dock,6.0
8352,struck,12.0
8353,Godmother,1.0
8354,happily,16.0
8355,tales,9.0
8356,sixpence,6.0
8357,began,17.0
8358,doydoydoy,1.0
8359,parlor,2.0
8360,maid,3.0
8361,blackbird,11.0
8362,pecked,7.0
8363,daughter's,1.0
8364,capacity,2.0
8365,existed,1.0
8366,avenue,2.0
8367,Christina's,2.0
8368,Christina,4.0
8369,Christina_Thompson,3.0
8370,Rachel_Christina_Thompson,1.0
8371,Christina'll,1.0
8372,sealion,3.0
8373,zookeepers,1.0
8374,zoos,7.0
8375,hens,101.0
8376,fences,80.0
8377,shade,9.0
8378,sealions,1.0
8379,Penguins,2.0
8380,Duck,127.0
8381,playdays,26.0
8382,Peggy_Patch,14.0
8383,Poppy,68.0
8384,Timmy,2.0
8385,Rachel_Robinson,1.0
8386,Rachel_Thompson,1.0
8387,Robinson,1.0
8388,confusing,20.0
8389,Thompson's,1.0
8390,Missus_Robinson,1.0
8391,dizzy,80.0
8392,beard,57.0
8393,Wendy,32.0
8394,badger,41.0
8395,Animals_Of_Farthing_Wood,1.0
8396,Milky_Bar,1.0
8397,Rudolph,6.0
8398,reindeer,63.0
8399,downtown,1.0
8400,daddy'll,36.0
8401,hints,1.0
8402,lessons,13.0
8403,presumably,3.0
8404,instructor,2.0
8405,war,4.0
8406,Castlereagh,3.0
8407,crossings,2.0
8408,route,3.0
8409,distracting,3.0
8410,Highway_Code,1.0
8411,intend,3.0
8412,distances,1.0
8413,yards,2.0
8414,cuddly,24.0
8415,Father,12.0
8416,neatly,14.0
8417,Joanie,2.0
8418,Joanie's,2.0
8419,aversion,1.0
8420,passing,19.0
8421,wrapping,14.0
8422,Patrick's,7.0
8423,citizen's,1.0
8424,charter,1.0
8425,lanes,2.0
8426,failed,7.0
8427,judging,1.0
8428,learner,1.0
8429,emergencies,1.0
8430,thawed,1.0
8431,hibernated,1.0
8432,handbrake,13.0
8433,parallel,1.0
8434,parking,26.0
8435,danger,11.0
8436,stalled,1.0
8437,gears,3.0
8438,explanatory,1.0
8439,minor,7.0
8440,judgement,1.0
8441,curb,4.0
8442,stationary,1.0
8443,vehicles,98.0
8444,disappointing,2.0
8445,pronounce,6.0
8446,Loo_Loo's,1.0
8447,Mondeo,1.0
8448,reckons,3.0
8449,inexperienced,1.0
