,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,BNC_Gen_Sum,BNC_Gen_Mean,BNC_Gen_Max,BNC_Gen_Rel_Sum,BNC_Gen_Rel_Mean,BNC_Gen_Rel_Max,BNC_Gen_Rel_Sum_log,BNC_Gen_Rel_Mean_log,BNC_Gen_Rel_Max_log,BNC_Sampler_Sum,BNC_Sampler_Mean,BNC_Sampler_Max,BNC_Gen_Sum_log,BNC_Gen_Mean_log,BNC_Gen_Max_log,BNC_Sampler_Sum_log,BNC_Sampler_Mean_log,BNC_Sampler_Max_log,BNC_Sampler_Rel_Sum,BNC_Sampler_Rel_Mean,BNC_Sampler_Rel_Max,BNC_Sampler_Rel_Sum_log,BNC_Sampler_Rel_Mean_log,BNC_Sampler_Rel_Max_log,BNC_Baby_Sum,BNC_Baby_Mean,BNC_Baby_Max,BNC_Baby_Sum_log,BNC_Baby_Mean_log,BNC_Baby_Max_log,BNC_Baby_Rel_Sum,BNC_Baby_Rel_Mean,BNC_Baby_Rel_Max,BNC_Baby_Rel_Sum_log,BNC_Baby_Rel_Mean_log,BNC_Baby_Rel_Max_log
95,Synset('round_file.n.01'),tool,0,1,0,10,70,10,1,1,-17.97266358,0.0,1.0129032258064516,1.0950577919489837,1.5652055651571573e-08,-17.97266357704799,1.5652055651571573e-08,1.5652055651571573e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
96,Synset('router_plane.n.01'),tool,0,1,0,10,89,12,1,1,-20.90777122,0.0,1.0129032258064516,1.392287764049422,8.3151546759197e-10,-20.90777121543374,8.3151546759197e-10,8.3151546759197e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
97,Synset('s_wrench.n.01'),tool,0,1,0,11,32,8,1,1,-22.64237227,0.0,1.1141935483870968,0.5005978477481068,1.4673802450904103e-10,-22.6423722652586,1.4673802450904103e-10,1.4673802450904103e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
98,Synset('saw.n.02'),tool,16,1,2,9,44,3,1,28,-8.341297774,15.7,0.9116129032258066,0.6883220406536469,0.0002384626714047,-8.341297773911892,0.0002384626714047,0.0002384626714047,1144.0,7.042286171939743,1144.0,7.042286171939743,1144.0,7.042286171939743,816.0,6.704414354964107,816.0,6.704414354964107,816.0,6.704414354964107,629.0,6.444131256700441,629.0,6.444131256700441,629.0,6.444131256700441,24873.0,10.121538156784329,24873.0,10.121538156784329,24873.0,10.121538156784329,b,b,b,b,b,0.0002008359268788,0.0007445887287881,0.000260795438526,0.0002221238497859,-8.513022267431277,-7.202678533911087,-8.251774218378849,-8.41227544973159,0.0002008359268788,0.0007445887287881,0.000260795438526,0.0002221238497859,1,1,1,1,20.083592687886924,74.4588728788118,26.07954385260787,22.212384978594468,200.8359268788693,744.5887287881179,260.7954385260787,222.12384978594469,3422.0,3422.0,3422.0,0.0003414344697753,0.0003414344697753,0.0003414344697753,-7.982354786750691,-7.982354786750691,-7.982354786750691,437.0,437.0,437.0,8.137980454452139,8.137980454452139,8.137980454452139,6.07993319509559,6.07993319509559,6.07993319509559,0.0001917208193893,0.0001917208193893,0.0001917208193893,-8.559470309796433,-8.559470309796433,-8.559470309796433,780.0,780.0,780.0,6.659293919683638,6.659293919683638,6.659293919683638,0.0006440255892834,0.0006440255892834,0.0006440255892834,-7.347772097737197,-7.347772097737197,-7.347772097737197
99,Synset('scauper.n.01'),tool,0,1,0,10,67,7,2,1,-21.12785551,0.0,1.0129032258064516,1.0481267437225987,6.672505447474774e-10,-21.12785551123739,1.3345010894949547e-09,1.2831741225127755e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
100,Synset('scoop.n.05'),tool,0,1,2,10,43,5,2,8,-14.03568757,15.7,1.0129032258064516,0.6726783579115185,8.023767517073566e-07,-14.035687574163893,1.6047535034147131e-06,1.5988350696716225e-06,38.0,3.6375861597263857,38.0,3.6375861597263857,38.0,3.6375861597263857,13.0,2.5649493574615367,13.0,2.5649493574615367,13.0,2.5649493574615367,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,287.0,5.659482215759621,287.0,5.659482215759621,287.0,5.659482215759621,l,l,l,l,nb,6.671123445277125e-06,1.186232043412443e-05,4.146191391511585e-06,2.5630018449148123e-06,-11.917722279644634,-11.342143531413656,-12.393320382085244,-12.874331390756296,6.671123445277125e-06,1.186232043412443e-05,4.146191391511585e-06,2.5630018449148123e-06,1,1,1,1,0.6671123445277125,1.186232043412443,0.4146191391511585,0.2563001844914812,6.671123445277125,11.86232043412443,4.146191391511585,2.563001844914812,22.0,22.0,22.0,2.1950784146864315e-06,2.1950784146864315e-06,2.1950784146864315e-06,-13.029292787844517,-13.029292787844517,-13.029292787844517,8.0,8.0,8.0,3.091042453358316,3.091042453358316,3.091042453358316,2.079441541679836,2.079441541679836,2.079441541679836,3.5097632840153098e-06,3.5097632840153098e-06,3.5097632840153098e-06,-12.559961963212189,-12.559961963212189,-12.559961963212189,5.0,5.0,5.0,1.6094379124341005,1.6094379124341005,1.6094379124341005,4.128369162073168e-06,4.128369162073168e-06,4.128369162073168e-06,-12.397628104986737,-12.397628104986737,-12.397628104986737
101,Synset('screw_key.n.01'),tool,0,1,0,10,28,9,1,1,-20.37368873,0.0,1.0129032258064516,0.4380231167795934,1.4184675656281343e-09,-20.373688727201447,1.4184675656281343e-09,1.4184675656281343e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
102,Synset('screw_wrench.n.01'),tool,0,1,0,11,74,12,1,1,-20.7452523,0.0,1.1141935483870968,1.157632522917497,9.78253478223223e-10,-20.74525229928777,9.78253478223223e-10,9.78253478223223e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
103,Synset('screwdriver.n.01'),tool,3,1,0,9,76,11,1,2,-14.51529756,0.0,0.9116129032258066,1.1889198884017538,4.966910864823149e-07,-14.515297560469635,4.966910864823149e-07,4.966910864823149e-07,125.0,4.8283137373023015,125.0,4.8283137373023015,125.0,4.8283137373023015,7.0,1.9459101490553128,7.0,1.9459101490553128,7.0,1.9459101490553128,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,206.0,5.327876168789581,206.0,5.327876168789581,206.0,5.327876168789581,b,b,b,b,b,2.1944485017358967e-05,6.3874033106823845e-06,4.146191391511585e-06,1.839645923527705e-06,-10.72699470206872,-11.96118273981988,-12.393320382085244,-13.205937437726336,2.1944485017358967e-05,6.3874033106823845e-06,4.146191391511585e-06,1.839645923527705e-06,1,1,1,1,2.1944485017358963,0.6387403310682385,0.4146191391511585,0.1839645923527705,21.944485017358964,6.387403310682385,4.146191391511585,1.839645923527705,7.0,7.0,7.0,6.984340410365918e-07,6.984340410365918e-07,6.984340410365918e-07,-14.174425092147516,-14.174425092147516,-14.174425092147516,3.0,3.0,3.0,1.9459101490553128,1.9459101490553128,1.9459101490553128,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.316161231505741e-06,1.316161231505741e-06,1.316161231505741e-06,-13.540791216223914,-13.540791216223914,-13.540791216223914,2.0,2.0,2.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6513476648292671e-06,1.6513476648292671e-06,1.6513476648292671e-06,-13.31391883686089,-13.31391883686089,-13.31391883686089
104,Synset('scriber.n.01'),tool,0,1,0,10,55,6,3,5,-14.31715671,0.0,1.0129032258064516,0.8604025508170586,6.055330394142781e-07,-14.317156709935254,1.8165991182428345e-06,1.7904385458678007e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,69.0,4.23410650459726,138.0,4.927253685157205,136.0,4.912654885736052,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,6.161920811816099e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-14.299707101918658,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.2323841623632198e-06,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.123238416236322,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,1.23238416236322,31.0,31.0,31.0,3.0930650388763357e-06,3.0930650388763357e-06,3.0930650388763357e-06,-12.686348036717684,-12.686348036717684,-12.686348036717684,7.0,7.0,7.0,3.4339872044851463,3.4339872044851463,3.4339872044851463,1.9459101490553128,1.9459101490553128,1.9459101490553128,3.071042873513396e-06,3.071042873513396e-06,3.071042873513396e-06,-12.693493355836711,-12.693493355836711,-12.693493355836711,2.0,2.0,2.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6513476648292671e-06,1.6513476648292671e-06,1.6513476648292671e-06,-13.31391883686089,-13.31391883686089,-13.31391883686089
105,Synset('scrub_plane.n.01'),tool,0,1,0,10,56,11,1,1,-20.90777122,0.0,1.0129032258064516,0.8760462335591869,8.3151546759197e-10,-20.90777121543374,8.3151546759197e-10,8.3151546759197e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
106,Synset('set_square.n.01'),tool,0,1,0,11,44,10,1,1,-17.13704075,0.0,1.1141935483870968,0.6883220406536469,3.609755339084586e-08,-17.13704074701104,3.609755339084586e-08,3.609755339084586e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124786e-13,1e-10,1e-10,1e-10,9.977629157665598e-18,9.977629157665598e-18,9.977629157665598e-18,-39.146186171143285,-39.146186171143285,-39.146186171143285,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,-23.025850929940457,4.387204105019137e-17,4.387204105019137e-17,4.387204105019137e-17,-37.66525443483248,-37.66525443483248,-37.66525443483248,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
107,Synset('shovel.n.01'),tool,9,1,0,9,92,6,1,5,-12.95155043,0.0,0.9116129032258066,1.4392188122758072,2.372537664996344e-06,-12.9515504309313,2.372537664996344e-06,2.372537664996344e-06,103.0,4.634728988229636,103.0,4.634728988229636,103.0,4.634728988229636,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,188.0,5.236441962829949,188.0,5.236441962829949,188.0,5.236441962829949,b,b,b,b,b,1.8082255654303788e-05,5.474917123442044e-06,1.658476556604634e-06,1.678900163219459e-06,-10.920579451141384,-12.115333419647138,-13.3096111139594,-13.297371643685969,1.8082255654303788e-05,5.474917123442044e-06,1.658476556604634e-06,1.678900163219459e-06,1,1,1,1,1.8082255654303787,0.5474917123442044,0.1658476556604634,0.1678900163219459,18.082255654303783,5.474917123442044,1.6584765566046342,1.678900163219459,12.0,12.0,12.0,1.1973154989198717e-06,1.1973154989198717e-06,1.1973154989198717e-06,-13.63542859141483,-13.63542859141483,-13.63542859141483,15.0,15.0,15.0,2.4849066497880004,2.4849066497880004,2.4849066497880004,2.70805020110221,2.70805020110221,2.70805020110221,6.580806157528705e-06,6.580806157528705e-06,6.580806157528705e-06,-11.931353303789814,-11.931353303789814,-11.931353303789814,3.0,3.0,3.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.4770214972439007e-06,2.4770214972439007e-06,2.4770214972439007e-06,-12.908453728752724,-12.908453728752724,-12.908453728752724
108,Synset('slice.n.06'),tool,0,1,0,10,36,5,1,10,-12.05224278,0.0,1.0129032258064516,0.5631725787166202,5.831462203786941e-06,-12.052242782224129,5.831462203786941e-06,5.831462203786941e-06,55.0,4.007333185232471,55.0,4.007333185232471,55.0,4.007333185232471,37.0,3.610917912644224,37.0,3.610917912644224,37.0,3.610917912644224,16.0,2.772588722239781,16.0,2.772588722239781,16.0,2.772588722239781,993.0,6.900730664045173,993.0,6.900730664045173,993.0,6.900730664045173,l,l,l,l,nb,9.655573407637946e-06,3.37619889278926e-05,6.633906226418536e-06,8.867807777004907e-06,-11.54797525413855,-10.296174976230969,-11.923316752839508,-11.633082942470743,9.655573407637946e-06,3.37619889278926e-05,6.633906226418536e-06,8.867807777004907e-06,1,1,1,1,0.9655573407637944,3.3761988927892603,0.6633906226418537,0.8867807777004908,9.655573407637943,33.7619889278926,6.633906226418537,8.867807777004908,85.0,85.0,85.0,8.480984784015758e-06,8.480984784015758e-06,8.480984784015758e-06,-11.677683984712514,-11.677683984712514,-11.677683984712514,19.0,19.0,19.0,4.442651256490317,4.442651256490317,4.442651256490317,2.9444389791664403,2.9444389791664403,2.9444389791664403,8.33568779953636e-06,8.33568779953636e-06,8.33568779953636e-06,-11.694964525725585,-11.694964525725585,-11.694964525725585,13.0,13.0,13.0,2.5649493574615367,2.5649493574615367,2.5649493574615367,1.0733759821390236e-05,1.0733759821390236e-05,1.0733759821390236e-05,-11.442116659959298,-11.442116659959298,-11.442116659959298
109,Synset('slick.n.04'),tool,0,1,0,10,37,5,1,10,-13.19298392,0.0,1.0129032258064516,0.5788162614587485,1.863630814114004e-06,-13.192983922415202,1.863630814114004e-06,1.863630814114004e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,346.0,5.846438775057725,346.0,5.846438775057725,346.0,5.846438775057725,l,l,l,l,nb,1.7555588013887174e-17,2.737458561721022e-06,4.146191391511586e-17,3.0898907259251743e-06,-38.58115936931148,-12.808480600207083,-37.72175640501975,-12.687374831458191,1.7555588013887174e-17,2.737458561721022e-06,4.146191391511586e-17,3.0898907259251743e-06,0,1,0,1,1.7555588013887177e-12,0.2737458561721022,4.146191391511586e-12,0.3089890725925174,1.7555588013887175e-11,2.737458561721022,4.1461913915115854e-11,3.0898907259251747,11.0,11.0,11.0,1.0975392073432155e-06,1.0975392073432155e-06,1.0975392073432155e-06,-13.72243996840446,-13.72243996840446,-13.72243996840446,9.0,9.0,9.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.19722457733622,2.19722457733622,2.19722457733622,3.948483694517224e-06,3.948483694517224e-06,3.948483694517224e-06,-12.442178927555805,-12.442178927555805,-12.442178927555805,1e-10,1e-10,1e-10,-23.025850929940457,-23.025850929940457,-23.025850929940457,8.256738324146335e-17,8.256738324146335e-17,8.256738324146335e-17,-37.032916947361294,-37.032916947361294,-37.032916947361294
