,Synsets,domain_x,nrhypos_x,nrdirhypers_x,nrpartrels_x,depthfromtopsynset_x,glosslength_x,minwordlength_x,nroflemmas_x,polyscore_max_x,ngrams_last_mean,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,res_ngrams_2008_mean,ngrams_2008_mean_log_y,ngrams_sum08,ngrams_max08,All_CHILDES_mean,All_CHILDES_mean_log,CHILDES_sum,CHILDES_Sum_log,CHILDES_max,CHILDES_max_log,KBNC_mean,KBNC_mean_log,KBNC_Sum,KBNC_Sum_log,KBNC_max,KBNC_max_log,CABNC_mean,CABNC_mean_log,CABNC_sum,CABNC_Sum_log,CABNC_max,CABNC_max_log,BNC_mean,BNC_mean_log,BNC_sum,BNC_Sum_log,BNC_max,BNC_max_log,A1_Label,A2_Label,A3_Label,MV,vote_x,CHILDES_Rel_mean,KBNC_Rel_mean,CABNC_Rel_mean,BNC_Rel_mean,CHILDES_Rel_mean_log,KBNC_Rel_mean_log,CABNC_Rel_mean_log,BNC_Rel_mean_log,CHILDES_Sum_Rel,KBNC_Sum_Rel,CABNC_Sum_Rel,BNC_Sum_Rel,CHILDES_appear,KBNC_appear,CABNC_appear,BNC_appear,"CHILDES_per100,000","KBNC_per100,000","CABNC_per100,000","BNC_per100,000",CHILDES_perMillionWords,KBNC_perMillionWords,CABNC_perMillionWords,BNC_perMillionWords,binary
13,Synset('bottle_opener.n.01'),tool,2,1,0,10,49,13,1,1,-17.36595972,0.0,1.0129032258064516,0.7665404543642885,2.8711740540643405e-08,-17.36595971975926,2.8711740540643405e-08,2.8711740540643405e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,h,l,b,b,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
23,Synset('cap_opener.n.01'),tool,0,1,0,11,31,10,1,1,-20.96839581,0.0,1.1141935483870968,0.4849541650059785,7.826028158852694e-10,-20.96839580804311,7.826028158852694e-10,7.826028158852694e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
58,Synset('graver.n.01'),tool,1,1,0,9,26,6,4,4,-15.06754349,0.0,0.9116129032258066,0.4067357512953368,2.8594794359919285e-07,-15.067456058080808,1.1437917743967714e-06,1.1353524769219805e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,l,b,b,b,b,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,2.2325800042811962e-07,-38.58115936931148,-13.907092888875194,-37.72175640501975,-15.314937781647718,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,2.2325800042811962e-07,0,1,0,1,1.7555588013887177e-12,0.091248618724034,4.146191391511586e-12,0.0223258000428119,1.7555588013887175e-11,0.9124861872403408,4.1461913915115854e-11,0.2232580004281195,b
59,Synset('gutter.n.04'),tool,0,1,0,9,23,6,1,8,-13.32914302,0.0,0.9116129032258066,0.3598047030689518,1.6263976476693642e-06,-13.329143020975325,1.6263976476693642e-06,1.6263976476693642e-06,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,4.0,1.3862943611198906,347.0,5.849324779946859,347.0,5.849324779946859,347.0,5.849324779946859,l,b,b,b,b,1.7555588013887174e-17,3.6499447489613626e-06,1.658476556604634e-06,3.098821045942299e-06,-38.58115936931148,-12.520798527755304,-13.3096111139594,-12.68448882656906,1.7555588013887174e-17,3.6499447489613626e-06,1.658476556604634e-06,3.098821045942299e-06,0,1,1,1,1.7555588013887177e-12,0.3649944748961362,0.1658476556604634,0.3098821045942299,1.7555588013887175e-11,3.649944748961363,1.6584765566046342,3.0988210459423,b
70,Synset('latchstring.n.01'),tool,0,1,0,10,108,11,1,1,-18.52801883,0.0,1.0129032258064516,1.6895177361498606,8.982219412700942e-09,-18.52801883453414,8.982219412700942e-09,8.982219412700942e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,l,b,b,b,b,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,8.930320017124782e-09,-38.58115936931148,-13.907092888875194,-37.72175640501975,-18.53381360651592,1.7555588013887174e-17,9.124861872403406e-07,4.146191391511586e-17,8.930320017124782e-09,0,1,0,1,1.7555588013887177e-12,0.091248618724034,4.146191391511586e-12,0.0008930320017124,1.7555588013887175e-11,0.9124861872403408,4.1461913915115854e-11,0.0089303200171247,b
74,Synset('marlinespike.n.01'),tool,0,1,0,9,93,11,3,1,-18.45813745,0.0,0.9116129032258066,1.4548624950179354,9.632361204954996e-09,-18.45813744856864,2.8897083614864986e-08,1.5038802203548585e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
82,Synset('opener.n.03'),tool,6,1,0,9,64,6,1,3,-13.87656503,0.0,0.9116129032258066,1.0011956954962136,9.407719971932238e-07,-13.876565025133187,9.407719971932238e-07,9.407719971932238e-07,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,269.0,5.594711379601839,269.0,5.594711379601839,269.0,5.594711379601839,h,b,h,h,nb,4.388897003471793e-06,9.124861872403407e-17,2.0730956957557925e-06,2.4022560846065664e-06,-12.33643261450282,-36.93294381881565,-13.08646756264519,-12.93910222691408,4.388897003471793e-06,9.124861872403407e-17,2.0730956957557925e-06,2.4022560846065664e-06,1,0,1,1,0.4388897003471793,9.124861872403408e-12,0.2073095695755792,0.2402256084606566,4.388897003471793,9.124861872403407e-11,2.0730956957557924,2.402256084606566,nb
85,Synset('pallet.n.03'),tool,0,1,0,9,73,6,1,5,-13.95820944,0.0,0.9116129032258066,1.1419888401753686,8.670151032674767e-07,-13.958209440170569,8.670151032674767e-07,8.670151032674767e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1.0,0.0,1.0,0.0,1.0,0.0,77.0,4.343805421853684,77.0,4.343805421853684,77.0,4.343805421853684,l,b,b,b,b,1.7555588013887174e-17,1.8249723744806813e-06,4.146191391511585e-07,6.876346413186082e-07,-38.58115936931148,-13.213945708315247,-14.69590547507929,-14.190008184662236,1.7555588013887174e-17,1.8249723744806813e-06,4.146191391511585e-07,6.876346413186082e-07,0,1,1,1,1.7555588013887177e-12,0.1824972374480681,0.0414619139151158,0.0687634641318608,1.7555588013887175e-11,1.8249723744806807,0.4146191391511585,0.6876346413186082,b
91,Synset('pipe_cutter.n.01'),tool,0,1,0,9,28,11,1,1,-19.31016769,0.0,0.9116129032258066,0.4380231167795934,4.108664963808906e-09,-19.31016768752963,4.108664963808906e-09,4.108664963808906e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
99,Synset('plumber's_snake.n.01'),tool,0,2,0,4,67,5,2,2,-15.44127136,0.0,0.4051612903225807,1.0481267437225987,1.9676192164475026e-07,-15.441271358626883,3.935238432895005e-07,3.925999578768824e-07,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,11.0,2.3978952727983707,11.0,2.3978952727983707,11.0,2.3978952727983707,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,9.82335201883726e-08,-38.58115936931148,-36.93294381881565,-37.72175640501975,-16.135918333717548,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,9.82335201883726e-08,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0098233520188372,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.0982335201883726,b
106,Synset('putty_knife.n.01'),tool,0,1,0,10,36,11,1,1,-17.17010154,0.0,1.0129032258064516,0.5631725787166202,3.4923651526241883e-08,-17.170101543107364,3.4923651526241883e-08,3.4923651526241883e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,l,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
109,Synset('ravehook.n.01'),tool,0,1,0,9,64,8,1,1,-23.02585093,0.0,0.9116129032258066,1.0011956954962136,1e-10,-23.025850929940457,1e-10,1e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
116,Synset('sandblaster.n.01'),tool,0,1,0,9,93,11,1,1,-19.20416845,0.0,0.9116129032258066,1.4548624950179354,4.568100120394547e-09,-19.20416844705825,4.568100120394547e-09,4.568100120394547e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,h,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
136,Synset('spatula.n.02'),tool,3,1,1,9,76,7,1,2,-14.31339701,7.85,0.9116129032258066,1.1889198884017538,6.078139449527953e-07,-14.313397013402142,6.078139449527953e-07,6.078139449527953e-07,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,36.0,3.58351893845611,36.0,3.58351893845611,36.0,3.58351893845611,h,b,b,b,b,3.511117602777435e-07,9.124861872403407e-17,4.146191391511586e-17,3.2149152061649214e-07,-14.862161258811074,-36.93294381881565,-37.72175640501975,-14.950294668059808,3.511117602777435e-07,9.124861872403407e-17,4.146191391511586e-17,3.2149152061649214e-07,1,0,0,1,0.0351111760277743,9.124861872403408e-12,4.146191391511586e-12,0.0321491520616492,0.3511117602777434,9.124861872403407e-11,4.1461913915115854e-11,0.3214915206164921,b
139,Synset('spreader.n.01'),tool,0,1,0,9,35,8,1,2,-15.36170027,0.0,0.9116129032258066,0.5475288959744918,2.130582430481809e-07,-15.361700267074555,2.130582430481809e-07,2.130582430481809e-07,1.0,0.0,1.0,0.0,1.0,0.0,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.0,0.0,1.0,0.0,1.0,0.0,28.0,3.332204510175204,28.0,3.332204510175204,28.0,3.332204510175204,h,b,b,b,b,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511585e-07,2.500489604794939e-07,-15.55530843937102,-36.93294381881565,-14.69590547507929,-15.201609096340714,1.7555588013887174e-07,9.124861872403407e-17,4.146191391511585e-07,2.500489604794939e-07,1,0,1,1,0.0175555880138871,9.124861872403408e-12,0.0414619139151158,0.0250048960479493,0.1755558801388717,9.124861872403407e-11,0.4146191391511585,0.2500489604794939,b
155,Synset('wire_stripper.n.01'),tool,0,1,0,9,91,13,1,1,-19.56659727,0.0,0.9116129032258066,1.4235751295336787,3.179323915247778e-09,-19.566597268026023,3.179323915247778e-09,3.179323915247778e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
166,Synset('barbados_gooseberry.n.02'),fruit,0,1,1,7,105,11,2,2,-23.04783735,1.3401360544217686,0.8761118170266836,1.6651907905329255,1.4782535198565863e-10,-22.634989593127525,2.9565070397131715e-10,1.9565070397131726e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
170,Synset('berry.n.01'),fruit,21,1,1,7,107,5,1,4,-13.42013584,1.3401360544217686,0.8761118170266836,1.6969087103526004,1.484940526097489e-06,-13.420135836277623,1.484940526097489e-06,1.484940526097489e-06,20.0,2.995732273553991,20.0,2.995732273553991,20.0,2.995732273553991,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,57.0,4.04305126783455,57.0,4.04305126783455,57.0,4.04305126783455,h,b,h,h,nb,3.511117602777434e-06,1.8249723744806813e-06,4.146191391511586e-17,5.090282409761126e-07,-12.55957616581703,-13.213945708315247,-37.72175640501975,-14.490762338681368,3.511117602777434e-06,1.8249723744806813e-06,4.146191391511586e-17,5.090282409761126e-07,1,1,0,1,0.3511117602777434,0.1824972374480681,4.146191391511586e-12,0.0509028240976112,3.5111176027774347,1.8249723744806807,4.1461913915115854e-11,0.5090282409761125,nb
175,Synset('blackberry.n.01'),fruit,0,2,2,8,104,10,1,3,-14.47221711,2.6802721088435373,1.0012706480304956,1.6493318306230882,5.185563622944755e-07,-14.47221711259152,5.185563622944755e-07,5.185563622944755e-07,6.0,1.791759469228055,6.0,1.791759469228055,6.0,1.791759469228055,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,36.0,3.58351893845611,36.0,3.58351893845611,36.0,3.58351893845611,b,l,b,b,b,1.0533352808332303e-06,2.737458561721022e-06,4.146191391511586e-17,3.2149152061649214e-07,-13.763548970142963,-12.808480600207083,-37.72175640501975,-14.950294668059808,1.0533352808332303e-06,2.737458561721022e-06,4.146191391511586e-17,3.2149152061649214e-07,1,1,0,1,0.105333528083323,0.2737458561721022,4.146191391511586e-12,0.0321491520616492,1.0533352808332304,2.737458561721022,4.1461913915115854e-11,0.3214915206164921,b
182,Synset('bullock's_heart.n.02'),fruit,0,1,1,8,53,13,2,2,-19.45147805,1.3401360544217686,1.0012706480304956,0.8405248752213814,3.6172242937323518e-09,-19.43755887491416,7.234448587464702e-09,7.1344485874647035e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
191,Synset('cherimoya.n.02'),fruit,0,1,1,8,80,9,2,2,-18.88878376,1.3401360544217686,1.0012706480304956,1.268716792786991,6.311890117542634e-09,-18.880830662055217,1.2623780235085268e-08,1.2523780235085269e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
193,Synset('citrange.n.02'),fruit,0,1,1,8,76,8,1,2,-19.4161387,1.3401360544217686,1.0012706480304956,1.2052809531476414,3.695541650472478e-09,-19.41613870317519,3.695541650472478e-09,3.695541650472478e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
207,Synset('custard_apple.n.02'),fruit,6,1,1,7,95,13,1,2,-17.72726937,1.3401360544217686,0.8761118170266836,1.5066011914345516,2.00052845400478e-08,-17.727269371291836,2.00052845400478e-08,2.00052845400478e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,h,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
212,Synset('dried_apricot.n.01'),fruit,0,1,0,8,28,13,1,1,-18.70403189,0.0,1.0012706480304956,0.4440508774754468,7.532552359634792e-09,-18.70403189378532,7.532552359634792e-09,7.532552359634792e-09,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,b,l,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,b
217,Synset('elderberry.n.02'),fruit,0,2,1,7,59,10,1,2,-16.17746024,1.3401360544217686,0.8761118170266836,0.9356786346804058,9.423631297522661e-08,-16.177460241585795,9.423631297522661e-08,9.423631297522661e-08,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,13.0,2.5649493574615367,13.0,2.5649493574615367,13.0,2.5649493574615367,l,b,b,b,b,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.1609416022262217e-07,-38.58115936931148,-36.93294381881565,-37.72175640501975,-15.96886424905438,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,1.1609416022262217e-07,0,0,0,1,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,0.0116094160222622,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,0.1160941602226221,b
225,Synset('garambulla.n.02'),fruit,0,1,1,7,21,10,1,2,-23.02585093,1.3401360544217686,0.8761118170266836,0.3330381581065851,1e-10,-23.025850929940457,1e-10,1e-10,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,l,b,l,l,nb,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,-38.58115936931148,-36.93294381881565,-37.72175640501975,-41.55966453645637,1.7555588013887174e-17,9.124861872403407e-17,4.146191391511586e-17,8.930320017124781e-19,0,0,0,0,1.7555588013887177e-12,9.124861872403408e-12,4.146191391511586e-12,8.930320017124784e-14,1.7555588013887175e-11,9.124861872403407e-11,4.1461913915115854e-11,8.930320017124784e-13,nb
